reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
da61b17d-9f30-4d63-9681-2a946cc30c6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masa transfer e wallet diproses terus udah 2 jam lebih minta pengembalian dana pun ribet gimana iki gopay,1,0,,2025-10-01 14:51:42+00:00,"Hai Kak Nadhira, pastikan nomor tujuan benar dan sudah cek halaman Riwayat. Jika setelah 2x24 jam di hari kerja (diluar Sabtu, Minggu, atau Libur) saldo belum bertambah, silakan lapor ke menu Bantuan > ketik 'Transfer saldo ke bank atau e-wallet belum diterima' dan cantumkan kode psr-25-274-0851-40499 pada bagian 'Ceritakan lebih lanjut'. ^Maura",2025-10-01 15:51:53,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,transfer
25d307a3-b530-4aa3-82db-fd170ed20dfb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya tidak bisa login ke akun saya bagaimana ini sangat tidak profesional,1,0,,2025-12-21 12:34:52+00:00,Hi Kak Rahil. Kami memahami kendala tidak bisa login karena nomor telepon hilang. Silakan mengisi formulir kendala login pada link berikut https://help.shopee.co.id/portal/webform/c31731974d32419d9cb383a199424e0c. Pastikan kakak tidak dalam keadaan login pada akun manapun saat mengisi formulir tersebut. ^EN,2025-12-22 14:59:27,,Dataset/dataset\SHOPEEPAY_googleplay_DECEMBER_reviews.csv,login
f2a7c10c-ed84-450a-bba7-474e7cfd8460,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini kenapa transfer uang aja lama banget padahal cuma 66 ribu aja,1,0,,2025-11-18 21:22:48+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih🙂",2025-11-18 21:32:08,,Dataset/dataset\JAGO_googleplay_NOVEMBER_reviews.csv,transfer
6fabaeba-d942-41a4-8c08-cddeb110182e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau transfer selalu gagal,4,0,,2025-12-15 17:23:51+00:00,"Hai Sahabat @Aldegonda Weru, mohon maaf atas ketidaknyamanannya. Untuk kendala yg dialami kami persilakan force close aplikasi terlebih dahulu jaringan yg digunakan stabil dan mencoba kembali secara berkala ya. Tks~Charles",2025-12-15 17:26:00,,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,transfer
acf34682-7882-4618-8625-154f75fe0022,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ajg di tf kga masuk ke akun gopay pdhl transaksi udh berhasil,1,1,1.62.0,2025-11-19 01:13:19+00:00,"Hai Kak Reza, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-25-323-0040-11193 pada bagian 'Ceritakan lebih lanjut'. ^Maura",2025-11-19 07:40:18,1.62.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
b9a774cb-0b6a-4cb2-9682-694353867800,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat berguna dan beruntung kalian bisa top up kayak game roblox,mlbb,ff, dan masih banyak lagi.kalian bakal dapat uang kembalian juga.terimakasih untuk gopay!.assalamualaikum wr.wb",5,0,,2025-11-23 03:15:35+00:00,,,,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
5bdd8d5f-8c8f-4e29-b0a5-3c4644ac5cca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"knp gak bisa transfer,susah banget transfer mana uang buat biaya kebutuhan min",1,0,3.2.0,2025-12-15 19:35:44+00:00,"Halo Sahabat @Frazz Kill, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Kale",2025-12-15 19:44:36,3.2.0,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,transfer
026e565d-219c-4f73-8f25-3ba0220ace40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gak bisa login. Karena ganti Hp.. harus masukin no kartu..sedangkan pas medpatar lewat hp. Kan gak dapat kartu,1,0,2.1.0,2025-12-15 14:44:51+00:00,"Halo Sahabat @komang juliawan, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Kale",2025-12-15 14:48:01,2.1.0,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,login
7cf78c6f-cd1f-443d-bdaf-7adeba6dac68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apakah sedang gangguan ko GK bisa transfer,5,0,,2025-10-25 16:33:42+00:00,,,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,transfer
1f3759aa-4e2b-48d9-8d8f-fa79044862e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bayar pake qris ovo, di saldo ovo kepotong tapi di aplikasi lazada masih menunggu pembayaran barangnya padahal udah dibayar pake qris ovo",1,0,3.147.0,2025-11-11 17:18:31+00:00,,,3.147.0,Dataset/dataset\OVO_googleplay_NOVEMBER_reviews.csv,qris
