reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
6a7dbd15-2507-4f2c-bd2c-d36bbc89c640,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masa Bank BUMN terbesar rating nya 4.1..tadinya ga mau komplain..liat2 komen emank agak bapuk ini aplikasinya..ini saya ga tau kenapa kalau pake qris ga pernah mau di klik yg kartu debit..maunya ke kartu kredit baru bisa di klik...apa emank begitu cara giring nya biar saya pergunakan kartu kredit nya??,3,0,,2025-12-15 13:26:18+00:00,"Hai Sahabat @Alexander Luberizky, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Kila",2025-12-15 13:29:19,,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,qris
c7f1469f-42f5-4dad-86eb-13aca28e5cf7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa tidak bisa masuk ke aplikasi livin kami sedang melakukan peningkatan untuk layanan ini jika ada kendala untuk login ke livin kunjungi kantor cabang mandiri,2,0,3.1.0,2025-11-04 10:11:46+00:00,"Halo Sahabat @Salma Laudengi, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat menghubungi layanan mandiri14000 agar dapat dilakukan pengecekan. Tks~Rere",2025-11-04 10:33:49,3.1.0,Dataset/dataset\LIVIN_googleplay_NOVEMBER_reviews.csv,login
3bde987d-6726-4ed8-8cc7-de39a3331f68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"heran aku, kejadian bukan 1 kali jadi di ATM saldo bri 27k terus aku tf 1,054 juta kok di ATM cuma 10,59 perbaiki dong????",3,0,1.60.0,2025-10-22 21:59:11+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,transfer
91616e30-ada7-4242-8872-ab3e310881f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk nya bagus cmn kebykn nyangkut di e-toll udh top up berhasil tp pas di cek gamasuk2 mohon d bantu arahan pengembalian dana nga saya udh 3x nyangkut dalam jumlah yg lumayan.,1,4,1.59.0,2025-10-04 16:41:42+00:00,"Hai Kak Widia, mohon maaf atas ketidaknyamanannya. Pastikan kamu memasukkan nomor kartu dengan benar dan sudah update saldo e-money. Apabila masih berkendala, silakan laporkan detailnya ke email customerservice@gopay.co.id dan mencantumkan kode psr-25-277-1153-23808 pada subjek email yang dikirimkan. ^Miko",2025-10-04 18:53:40,1.59.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,topup
beffc9f7-fa71-4ab9-9fe8-17c66bab72b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp kalo mau transfer harus upgrade ke gopay plus dlu?,4,0,1.64.1,2025-11-26 07:54:47+00:00,,,1.64.1,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
683bca31-66fe-4fdc-9883-b8010c5337f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren fitur-fiturnya ada juga gopay coin bisa di gunakan untuk top up game,5,1,1.62.0,2025-11-15 15:40:08+00:00,,,1.62.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
08038bc2-91f2-4ea9-90d1-5f3660e27c11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau login aja ga bisa, udah verif email eh tetep ngulang dari awal. lewat shopee cuma loading terus.",2,0,,2025-12-08 14:16:42+00:00,Hi Kak Rohana. Kami memahami kendala tidak bisa login. Silakan mengisi formulir kendala login pada link berikut https://help.shopee.co.id/portal/webform/c31731974d32419d9cb383a199424e0c. Pastikan kakak tidak dalam keadaan login pada akun manapun saat mengisi formulir tersebut. ^EN,2025-12-09 11:13:31,,Dataset/dataset\SHOPEEPAY_googleplay_DECEMBER_reviews.csv,login
9b730d55-b840-4b19-984b-6af9caa35230,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saldo saya udah 4 hari ga msk² ,kacau ni gopay,di TF dari Bank BCA ke gopay saya ga msk2 sampai sekarang",3,0,1.64.0,2025-11-20 18:34:34+00:00,"Hai Kak Nazira, mohon maat atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-324-1206-09644 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa",2025-11-20 19:06:16,1.64.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
0776eec4-7e97-4650-a498-87ba501ddf52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masa gua narik saldo atau tf beli kuota atau pulsa tetep gabisa,1,1,1.44.05,2025-12-12 12:27:10+00:00,"Hi Kak karim. Mohon maaf mengenai kendala tidak bisa tarik dana dan transfer pembelian pulsa/paket data. Untuk bantuan lebih lanjut, mohon menghubungi kami melalui DM ke Instagram @ShopeePay_ID dengan melampirkan foto/screenshot notifikasi kendala yang dialami. ^CS",2025-12-12 13:27:39,1.44.05,Dataset/dataset\SHOPEEPAY_googleplay_DECEMBER_reviews.csv,transfer
16e63e3b-7c7b-448a-abf4-3ab6c33767dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa login akun lama,5,0,1.45.09,2025-12-30 19:22:42+00:00,"Hi Kak. Terima kasih telah menggunakan ShopeePay. Mari cek aplikasi ShopeePay karena banyak fitur yang mempermudah keseharian kakak seperti pembelian pulsa, paket data, pembayaran tagihan listrik dan pembayaran lainnya. Jika kakak memiliki pertanyaan seputar ShopeePay, mohon DM kami di Instagram @ShopeePay_ID ya. Semoga harimu menyenangkan ^RJ",2025-12-31 09:11:32,1.45.09,Dataset/dataset\SHOPEEPAY_googleplay_DECEMBER_reviews.csv,login
