reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
5bc9e88b-2c5e-4fab-a856-527c483f2a06,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oii kenapa ini gak bisa login gangguan mulu,1,0,,2025-11-12 00:57:16+00:00,"Hi Sahabat @R win P, mohon maaf atas ketidaknyamanannya. Mohon berkenan untuk mencoba kembali secara berkala dan menunggu 10-15 menit kedepan dikhawatirkan sedang proses penarikan data akhir hari rutin ya. Tks~Charles",2025-11-12 01:01:13,,Dataset/dataset\LIVIN_googleplay_NOVEMBER_reviews.csv,login
273683d4-02ad-4954-b774-f007725c2aa0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"upgrade ke ovo nabung, malah selalu eror terus transfer ke rek bank , pArah",1,0,3.146.0,2025-10-31 07:37:50+00:00,,,3.146.0,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,transfer
e94c7a82-ae07-4998-b16a-c82603b5c13a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya ingin transfer ke akun dana tapi tidak bisa gak ada menu top up ke akun dana 😔😔,5,0,1.60.0,2025-10-21 21:30:12+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,topup
cdafdf8a-6d52-4f01-8c96-c6d67c9228df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,IT nya tau gak sih klo top up via m banking gagal terus,1,0,1.64.1,2025-11-27 20:35:56+00:00,"Hai Kak @Kang Odon, pastikan jumlah top up tidak melebihi batas limit transaksi bulanan dan jaringan internet stabil. Jika masih bermasalah, laporkan melalui menu Bantuan > ketik ""Mengapa saya tidak bisa top up GoPay?"" > isi formulir dan cantumkan kode psr-25-331-1438-11103 di bagian 'Ceritakan lebih lanjut'. ^Melisa",2025-11-27 21:38:37,1.64.1,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
ca96bd08-10ba-4b38-b787-e7661af6a47a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,transaksinya lebih mahal dari apk sebelah(DANA) apalagi TopUp games lelet masuk kek chat mantan lama kali dibalas,1,0,1.60.0,2025-11-09 16:00:56+00:00,"Mohon maaf atas ketidaknyamanannya, Kak @Cibro. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan GoPay. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Miko",2025-11-09 17:32:00,1.60.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
16469808-2611-48ef-ad6b-f48a7f7537e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa tidak bisa transfer ke ewalet lainnya?,3,0,,2025-10-18 02:04:09+00:00,"Hai Kak Dobleh, sebelum transfer, pastikan status upgrade GoPay Plus sudah 'Diterima', nomor penerima valid dan tidak terblokir. Jika masih bermasalah, silakan kunjungi menu Bantuan di aplikasi GoPay atau email ke customerservice@gopay.co.id dan cantumkan kode psr-25-291-0606-52769 pada subjek email. ^Miko",2025-10-18 13:07:08,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,transfer
41562fdb-5b3b-428b-a5b7-21ba82e9567f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baru beberapa hari pakai udah eror aja susah login,1,0,2.6.0,2025-12-08 19:54:30+00:00,"Hai, Kak Intan. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Untuk kendala sebelumnya sudah berhasil ditangani. Silakan Kakak dapat mencoba kembali ya.",2025-12-08 20:22:49,2.6.0,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,login
0ee4d3c5-d070-41c4-817d-8bb501bd330e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yg sangat membatu bnget bisd untuk belanja apa saja mengunakan Qris saya suka dengan ada nya spaylater jadi dalam ke adaan tidak punya duit kita masih tetap bisa beli bayar bulan depan terimakasih aplikasi nya,5,10,1.44.05,2025-12-06 13:17:24+00:00,"Hi Kak. Terima kasih telah menggunakan ShopeePay. Mari cek aplikasi ShopeePay karena banyak fitur yang mempermudah keseharian kakak seperti pembelian pulsa, paket data, pembayaran tagihan listrik dan pembayaran lainnya. Jika kakak memiliki pertanyaan seputar ShopeePay, mohon DM kami di Instagram @ShopeePay_ID ya. Semoga harimu menyenangkan ^RJ",2025-12-08 09:52:53,1.44.05,Dataset/dataset\SHOPEEPAY_googleplay_DECEMBER_reviews.csv,qris
5940a5fb-356e-4b52-871a-a0a882c4d170,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Livin Mandiri sangat baik karena memiliki bukti transfer yang terperinci dan indah,5,0,3.1.0,2025-12-14 10:36:09+00:00,"Halo Sahabat @Fachruddin Indonesia, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin’ by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Vika",2025-12-14 10:41:17,3.1.0,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,transfer
5100eb77-f105-4f8d-b73e-b5e4f4c56436,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya menyesal donlod Livin ini.. vertikasi wajah nya susah bikin emosi.. stelah saya gagal vertikasi wajah gagal trs gak pakai lama uang saya saya ambil smua di ATM dan saya mending ganti bank lain. tolong perhatikan konsumen.. kita mau nabung stidaknya di permudah bukan di persulit.. menyesal saya nabung di bank ini dan menyesal jg saya donlod aplikasi sampah ini bikin emosi jg nih vertikasi wajahnya gagal trs.. saya kasih bintang 1 atas layanan aplikasi sampah ini,1,0,3.2.0,2025-12-19 23:17:35+00:00,"Halo Sahabat @ibnu kasir, mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala agar dapat kami tindaklanjuti, Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan mandiri call 14000 ya. Tks~Carlos",2025-12-19 23:28:52,3.2.0,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,vermuk
