reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
13eea7a6-e74e-4fee-af57-0b2cc47692f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini kenapa udh login masuk setelah keluar nanti kapan masuk lagi login lagi .padahal udh set biometrik .gak jelas amat ya,5,0,8.74.0,2025-10-15 14:18:11+00:00,,,8.74.0,Dataset/dataset\JAGO_googleplay_OCTOBER_reviews.csv,login
c2e11867-0b99-43d5-aed4-5511e0e9bc6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau tf gabisa entah apa kendalanya, lg urgent bgt. tolong diperbaiki sistemny. setiap hari selalu ada update apa yg d update sistem kadang eror. jaringan stabil dan bagus juga ttep gabisa. apalah bukanny mempermudah malah sulit",1,8,3.2.0,2025-12-16 19:42:55+00:00,"Halo Sahabat @Hilaria Leoni, mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala agar dapat kami tindaklanjuti, Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan Mandiri Call 14000 ya. Tks~Alza",2025-12-16 19:53:02,3.2.0,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,transfer
aebecd00-918e-40e0-a145-e31422a48c82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini aplikasi transfer dan bayar kebutuhan lainnya ini bagus,5,0,1.59.0,2025-10-15 18:25:28+00:00,,,1.59.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,transfer
d417dfd7-b977-4f17-9a83-9de5f1a01a9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya top up game mobile legends tadi sebesar 27.000 tapi uang sudah di ambil sementara diamond nya belum masuk,Kecewaaaa!!!",1,0,1.60.0,2025-10-10 15:35:09+00:00,"Hai Kak Anas, kami mohon maaf atas kondisi yang Kakak alami. Terkait hal ini, dapat kami sampaikan bahwa ada pemeliharaan sistem yang mempengaruhi transaksi Kakak & saat ini sudah kembali normal. Berkenan untuk melakukan pengecekan kembali di akun tujuan secara berkala ya Kak. Mohon maaf atas ketidaknyamanannya. Salam hangat. ^Miko",2025-10-10 21:11:40,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,topup
de5982d1-c6ee-4589-8b2e-f95dcd98dd05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ko gak bisa transfer yah udah aktiv tapi tidak bisa di top up,5,0,2.3.0,2025-10-08 18:44:05+00:00,"Hai, Kak Wahyu. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-10-08 19:13:48,2.3.0,Dataset/dataset\BLU_googleplay_OCTOBER_reviews.csv,topup
d8aa98b4-2bad-4086-8b80-7720cad180db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aku baru banget top up gopay, tiba-tiba ada transaksi TF ke bank jago anj. aku bahkan ga punya bank jago, balikin duit ku anj",1,0,8.76.0,2025-11-11 13:59:03+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih :)",2025-11-11 14:56:09,8.76.0,Dataset/dataset\JAGO_googleplay_NOVEMBER_reviews.csv,topup
81aef571-6495-4786-8ae2-fc74adff22aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah verifikasi wajah,1,0,3.2.0,2025-11-28 11:04:20+00:00,,,3.2.0,Dataset/dataset\LIVIN_googleplay_NOVEMBER_reviews.csv,vermuk
7e97effa-7a9a-48a1-ae31-1c50660410a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Transfer masih dalam proses trs padahal saldo sudah kepotong jdi males pake ovo,tolong itikad baik nya saya menunggu transfer an berhasil",1,0,3.147.0,2025-11-16 02:55:11+00:00,,,3.147.0,Dataset/dataset\OVO_googleplay_NOVEMBER_reviews.csv,transfer
da7dc805-ca4f-46b1-b665-6732f9629372,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,parah login buat ganti HP susah amat sekarang ribet banget,1,0,3.149.0,2025-12-08 16:22:59+00:00,,,3.149.0,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,login
4e7e403c-82dc-453c-bc6f-ab3f953007d5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bos ini kenapa nomor saya tidak bisa login.padahal sinyal bagus.nomor juga sudah benar,2,0,1.62.0,2025-11-11 23:06:59+00:00,"Hai Kak @Sangkuriang Sang, kami mohon maaf atas kondisi yang Kakak alami. Terkait hal ini, dapat kami sampaikan bahwa sebelumnya ada pemeliharaan sistem, namun saat ini sudah kembali normal. Silakan Kakak bisa relogin dan update aplikasi ke versi terbaru ya. Mohon maaf atas ketidaknyamanannya. Salam hangat. ^Miko",2025-11-12 09:17:27,1.62.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,login
