reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
4a874145-93d6-464d-beb7-2dfde2800d6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong kasih cara nya. no yang terdaftar di akun ovo udah nga ke pakek lagi kartunya. terus wa nya masih no itu. lalu saya ganti hp . akun ovo nya udah di hp baru pas mau top up di minta verifikasi dulu. code verifikasi udh di kirim. tapi kenapa nga dikirim lewat email ataupun wa aja mohon bantuannya admi 🙏🙏 tolong balasannya admin,4,0,,2025-12-13 17:17:49+00:00,,,,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,topup
e1e9ff83-406a-4806-9c99-c8624f627102,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,setelah update tambah jelek aplikasinya gk bisa transfer gk bisa transaksi,1,0,8.76.0,2025-11-07 17:53:35+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih :)
",2025-11-07 18:01:15,8.76.0,Dataset/dataset\JAGO_googleplay_NOVEMBER_reviews.csv,transfer
17eb699b-d617-47e2-b8dc-f06154a4f9e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong tambahin di transfer E-wallet tambahin bisa tranfer ke Flip yaaa, biar makin lengkap.",5,0,,2025-10-18 19:19:59+00:00,"Hi Kak. Terima kasih telah menggunakan ShopeePay. Mari cek aplikasi ShopeePay karena banyak fitur yang mempermudah keseharian kakak seperti pembelian pulsa, paket data, pembayaran tagihan listrik dan pembayaran lainnya. Jika kakak memiliki pertanyaan seputar ShopeePay, mohon DM kami di Instagram @ShopeePay_ID ya. Semoga harimu menyenangkan ^RJ",2025-10-20 09:29:17,,Dataset/dataset\SHOPEEPAY_googleplay_OCTOBER_reviews.csv,transfer
626e1f4d-90e6-4e0f-b0a7-6ea89ddfb345,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mengapa pas saya login langsung terkeluar dri aplikasi,apakah masih ada perbaikan atau bagimna tolong jelaskan?!",3,0,,2025-12-04 08:05:49+00:00,"Halo Sahabat @Bunga F, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Momo",2025-12-04 08:16:11,,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,login
bbee6abb-1f6d-4cbc-b34a-219df9444db1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah bener buat di pake top up ke dana. nomer tidak ditemukan mulu. padahal biasanya nomernya juga itu2 doang,5,0,3.2.0,2025-12-23 23:42:07+00:00,"Halo Sahabat @Asepbagdad, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Kale",2025-12-23 23:47:10,3.2.0,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,topup
d0f02e9e-be34-40c6-9b9e-9c6cfd91c168,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saldo saya kapan pulang nya transfer udah gagal kok saldo gak pulang. saya juga butuh uang nya kalian malah respon nya lama sama pelanggan apk lain gak sesulit itu mulangin saldo paling 30 menit ini udah 2 hari.,1,8,3.144.0,2025-10-01 00:54:04+00:00,,,3.144.0,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,transfer
80b4fbb8-8b6c-4572-bf1f-c3336e7864d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"app GJ,sekalianya di top up langsung error",1,0,3.150.0,2025-12-29 16:37:09+00:00,,,3.150.0,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,topup
36d2cc33-3944-4160-be7d-b8fdeda90349,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagi gw apk ini bagus bet jir bisa topup terus yg penting itu selalu murahhhhh,5,0,1.60.0,2025-10-24 20:12:38+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,topup
05c6fb3d-26ca-483e-af82-e530c9153c86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akun sudah terverifiasi, awal melakukan transaksi. pas login kembali tidak bisa. aplikasi blu bca tidak praktis. terlalu ribeeeeeettttt",1,3,2.5.0,2025-11-13 14:32:01+00:00,"Hai, Kak Toni. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-11-13 14:43:35,2.5.0,Dataset/dataset\BLU_googleplay_NOVEMBER_reviews.csv,login
3fa34a36-cc3b-428a-8819-5e95e3feb0a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pokonya suka bangt sma aplikasi gopay transfer ke bank apa aja bisa gk ribet,5,0,1.60.0,2025-11-03 19:15:13+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
165690c4-bce7-4df0-8c15-052374e06c02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong tambahin fitur transfer otomatis dong biar gak pake transfer manual mulu,4,3,1.62.0,2025-11-14 21:31:53+00:00,,,1.62.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
e1fd98c6-ac63-4ee3-b11d-a94d8541ec8b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gw user baru, sprt biasa bikin akun trus mau upgrade ke ovo premier, foto ktp udh, pas verif selfie selalu "" maaf ada yg salah, coba lg nanti "" gak bisa Mulu trus buat apa gw install OVO klo tf hrus premier sedangkan gw ketika mau upgrade eror mulu?? APK SAMPAH, PENGALAMAN PERTAMA YG BURUK. NAJIS GW UNINSTALL LG, COBA DOMPET DIGITAL YG LAIN AJA DEH CUIH... OPTIMALISASI NYA JELEK BET NI APK, KIRAIN KEK BRIMO ATAU LAIN NYA YG JARANG ERROR. NYOBAIN KEK GOPAY ATAU DANA AJA DEH... OVO GK BANGET",1,0,3.144.0,2025-10-04 08:07:34+00:00,,,3.144.0,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,transfer
ff26bd1c-8751-408b-9465-f33560a4aea1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Padahal cuma transfer Dari jam 00.31 Wita Sampai sekarang 12.46 WITA status masih progres. payah kalian semua pelanggan cuma kalian suruh menunggu tidak tau waktu .,1,0,1.29.05,2025-10-12 11:47:37+00:00,"Hi Kak Lenyes. Mohon maaf atas kendala transfer ShopeePay yang belum diterima. Terkait kendala tersebut mohon menghubungi kami melalui DM ke Instagram @ShopeePay_ID yang bercentang biru, dengan menginformasikan detail dan bukti kendala untuk bantuan lebih lanjut. Semoga kendala kakak segera terselesaikan ya. ^CS",2025-10-13 11:30:15,1.29.05,Dataset/dataset\SHOPEEPAY_googleplay_OCTOBER_reviews.csv,transfer
