reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
5e3d2e45-af0e-4bc3-8be6-b260bebb9bd5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya top up dari kemaren saldo ga masuk,tambah kesini tambah kacau ini ... saya sangat butuh uang itu... urgent banget tolong bantu",2,0,,2025-10-10 16:29:46+00:00,,,,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,topup
e94fff48-25a7-4849-b6e9-912579e92833,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kasih bintng 5 biar di proses cepat saldo tf smpai sekarang tidak masuk saldo ke rekening penerima bukan nomimal sedikit ,tolong di tindak lanjutkan email saya",1,0,,2025-12-15 13:21:22+00:00,,,,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,transfer
d14ff0d1-2610-4c37-a072-a5166ce38a08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,transfer cepat mantap to go pay,5,0,1.60.0,2025-11-08 07:20:33+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
1c8ccbd0-985d-4498-b95d-a82ada91e5f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sekarang top up susah.tranfer lewat bank, Dana dan yg lain sering gagal. apa ada pembatasan.",3,0,1.43.10,2025-11-28 01:16:05+00:00,"Hi Kak nini. Mohon maaf atas kendala tidak dapat melakukan Top Up. Terkait kendala tersebut mohon menghubungi kami melalui DM ke Instagram @ShopeePay_ID yang bercentang biru, dengan menginformasikan detail dan bukti kendala untuk bantuan lebih lanjut. Semoga kendala kakak segera terselesaikan ya. ^CS",2025-11-28 10:49:59,1.43.10,Dataset/dataset\SHOPEEPAY_googleplay_NOVEMBER_reviews.csv,topup
af754521-3cf2-4094-a4d8-b2ed8fa11d68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"terlalu di bodohin sama aplikasi, masa top up di Alfa gag bayar tp saldo masuk dipotong 2000 seharusnya mikir dong, kita top up sama aja deposit malah kita di rugikan pembodohan massal",1,0,,2025-11-19 18:56:36+00:00,,,,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
cfbc5e0e-89b5-4fb5-a01b-6bcd180e908f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,di buat ajukkan pengembalian duit di tolak saat kode top up nya salah udalah salah ribet lagi udah hapus aja apk ini dari play store appk busuk,1,0,,2025-10-24 03:06:16+00:00,"Hi Kak. Mohon maaf atas pengembalian dana yang ditolak. Kami siap membantu kakak, terkait kendala tersebut mohon menghubungi kami melalui DM ke Instagram @ShopeePay_ID yang bercentang biru, dengan menginformasikan detail dan bukti kendala untuk bantuan lebih lanjut. Semoga kendala kakak segera terselesaikan ya. ^CS",2025-10-24 11:19:02,,Dataset/dataset\SHOPEEPAY_googleplay_OCTOBER_reviews.csv,topup
c2a9b154-aa9e-4d24-87e9-fd4073e390b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bzirrrr... Masa biaya admin buat Top up 4.000 sihhh???!!! Pemalakan bgtt😮‍💨🤧😔 di kasir biaya admin 2.000 ... Di aplikasi nya juga di potong 2.000_-,3,0,,2025-10-04 11:19:13+00:00,,,,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,topup
3546ba96-b735-4496-9e86-92d3ffb2d956,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gopay sangat membantu sekali,gratis untuk transaksi transfer ke bank",5,0,1.59.0,2025-10-06 10:00:39+00:00,,,1.59.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,transfer
e4ad7fb6-1e80-4165-a057-56cd008838d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hanya sekedar berbagi pengalaman pribadi, tiap kali top up, saldo selalu gak masuk padahal akun udah jadi gopay plus dan tingkat keamanan 100% tetep saldo tidak terisi ke akun padahal di transaksi sudah masuk history top up nya, saya sangat kecewa dengan aplikasi e-wallet satu ini..",1,0,,2025-11-20 00:31:44+00:00,"Hai Kak @Ntis Del, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir dan cantumkan kode psr-25-324-0225-13198 pada bagian 'Ceritakan lebih lanjut'. ^Miko",2025-11-20 09:25:35,,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
0419409e-9969-4223-b533-f6368e9446cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak problem, minim fitur tf, kemarin hbsi di tf in 50rebu ga masuk² smpe skrg udah bilang ke admin nya jawabannya kurang memuaskan.",2,0,,2025-12-04 05:43:16+00:00,,,,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,transfer
c40b2bc4-a2e9-40fa-807d-891a6c79ffdd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini kenapa kok aplikasinya ngeluarin rekening sendiri? saya di suruh login ulang menyertakan nomor kartu dll,2,0,3.2.0,2025-12-24 18:29:07+00:00,"Halo Sahabat @CallMe Fir, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Amar",2025-12-24 18:32:29,3.2.0,Dataset/dataset\LIVIN_googleplay_DECEMBER_reviews.csv,login
049d2244-5985-4101-9840-f0011ad83851,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gak bisa login,1,0,,2025-10-21 01:54:58+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih :)",2025-10-21 02:18:36,,Dataset/dataset\JAGO_googleplay_OCTOBER_reviews.csv,login
e9770e48-d9e8-4d17-963d-2c353bb68296,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,barusan saya top up 25rb smpe sekarng blm nyampeè tuh saldo,1,0,3.146.0,2025-11-01 10:21:20+00:00,,,3.146.0,Dataset/dataset\OVO_googleplay_NOVEMBER_reviews.csv,topup
4d2d6300-cdfa-43d6-a6c4-9509734a8ca1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sampah saya sudah top up 101.00 rp tapi belum masuk sampai sekarng. saya top up jam 23.49 malam tapi sampai jam 7.00 pagi belum masuk juga.Mungkin ini edukasi untuk teman teman untuk mikir dulu kalau mau pake aplikasi ini. #updetmulu aplikasi sampah!,1,2,3.144.0,2025-10-07 07:10:12+00:00,,,3.144.0,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,topup
64b95e95-b5bb-4f49-9887-77fc9194d5f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak x nglek nya, top up dana pun sering gk bisa, bayar pakai Qris pun sering gagal, tolong di perbaik ki lg",1,2,3.2.0,2025-11-21 00:16:37+00:00,"Hi Sahabat @Regar Aja, mohon maaf atas ketidaknyamannya. untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Mandala",2025-11-21 00:37:22,3.2.0,Dataset/dataset\LIVIN_googleplay_NOVEMBER_reviews.csv,qris
9e8e603f-4ad1-4d44-a96a-5284f238764c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya transfer topup lewat BCA gak nyampe. Ketika menghubungi CS diminta nunggu 24 jam. Setelah nunggu 24 jam lebih lalu baru lah diminta isi form. Lalu setelah isi form diminta nunggu lagi 24 jam. Kenapa gak dari awal diminta isi form? Yg diisi di form juga sebetulnya sudah disampaikan sejak 24 jam sebelumnya lengkap dgn bukti transfer. Itu cara shopee ngulur2 waktu saja. Layanan yg jahat. Layanan dgn staf sama saja dgn layanan AI, jawaban standar diulang2 tapi tanpa solusi.",1,36,1.41.06,2025-10-22 14:28:41+00:00,"Hi Kak Ahmad. Mohon maaf atas kendala Top Up ShopeePay yang belum diterima. Kami siap membantu kendala kakak, Mohon menghubungi kami melalui DM ke Instagram @ShopeePay_ID yang bercentang biru, dengan menginformasikan detail dan bukti kendala untuk bantuan lebih lanjut. Semoga kendala kakak segera terselesaikan ya. ^CS",2025-10-22 15:18:39,1.41.06,Dataset/dataset\SHOPEEPAY_googleplay_OCTOBER_reviews.csv,topup
8c37c5b0-51f8-43f0-935c-bbc3f5bb1641,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa tiap TF pulsa 3 suka nggak masuk,4,0,1.62.0,2025-11-19 06:07:17+00:00,,,1.62.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
