reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
e1b63107-ea1a-48f8-8b1c-f1902d6672ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"itu gmn min laporan saya, masa aneh banget tampilan nya begitu gabisa liat saldo, transfer dll. sampe skrg blm ada kejelasan udh report di email",1,0,,2025-12-14 12:53:13+00:00,,,,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,transfer
2a4d549d-ecad-45f2-8ef1-afc214f70692,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya ada transfer masuk dari bank lain, kok saldo di bank jago saya tidak berubah ya?",2,0,8.76.0,2025-10-31 10:15:26+00:00,"Halo, Jagoan! Mohon maaf atas kendala yang kamu alami ya. Saya mengerti situasi sulit ini mengganggu kamu. Mohon kesediaannya mengirimkan email ke tanya@jago.com dengan melampirkan bukti foto/tangkapan layar kendala kamu. Agar dapat segera kami bantu.",2025-10-31 10:34:33,8.76.0,Dataset/dataset\JAGO_googleplay_OCTOBER_reviews.csv,transfer
f4173517-2d22-49db-8369-07a36cb89b9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini sangat bagus dan saya bisa top up game saya sendiri,5,0,,2025-10-18 14:28:31+00:00,,,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,topup
f981f9d6-242f-4cb8-8643-a356f039c9cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gopay lagi eror kah tidak bisa login,4,0,1.64.0,2025-11-19 04:33:04+00:00,,,1.64.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,login
d91e3caa-a1e0-41cf-b386-35816c0c456e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kasih bintang lima bukannya bagus cuma kasih paham ke cs admin jangan mempersulit pelanggan transaksi, tidak bisa langsung di proses untuk melakukan transfer apa lagi saya driver. untuk driver kalo pembayaran Via ovo jangan di Terima soalnya susah untuk penarikan saldo saat ini !!",5,0,3.147.0,2025-11-22 11:26:37+00:00,,,3.147.0,Dataset/dataset\OVO_googleplay_NOVEMBER_reviews.csv,transfer
a256ecea-f789-4212-b751-76a251f82096,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aneh aplikasi ovo kok topup Saldo Grab Driver setelah berhasil Topup tapi hilang Histori transaksi, jadi tdk bisa copy kode pin... tolong di perbaiki",1,1,3.145.0,2025-10-28 22:40:00+00:00,,,3.145.0,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,topup
e268c343-ca07-4f23-81a9-9ffd4e59d7ba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya bagus, bebas transfer",5,0,1.64.1,2025-11-25 15:28:45+00:00,,,1.64.1,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,transfer
b9598468-5469-4253-b76e-215f4ac5d3d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa dengan ovo, tampilan awal nya tidak terlihat/ bug ,gemana mau transfer layar nya putih ,cuman ovopoin saja yang terlihat tolong diperbaikin",3,1,3.150.0,2025-12-26 17:38:48+00:00,"Hai Kak, maaf ya. Terkait dengan kendala yang Kakak alami, mohon menghubungi tim kami melalui chat bantuan di aplikasi, melalui email di cs@ovo.id atau call center kami di 1500-696 agar dapat kami bantu pengecekan. Terima Kasih. -Leni",7/9/2023 15:21,3.150.0,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,transfer
fd91599f-0ac7-4c73-a50b-a4b63729a2b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong di benahi lagi di karenakan saya sudah 2 kali transfer dan tidak masuk langsung rekening proses trus saja,5,0,,2025-12-07 07:17:22+00:00,,,,Dataset/dataset\OVO_googleplay_DECEMBER_reviews.csv,transfer
700b2bdf-63f2-43e4-9157-1278f472512f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi engga danta anjir masa mau Upgrade malah jadi kaya pengguna baru lagi mana baru top up 50.0000 lagi tolong dong min solusinya,1,1,3.145.0,2025-10-26 16:33:17+00:00,,,3.145.0,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,topup
68a1f3fc-b9f6-4e5b-929c-4a4440aef7d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mau transfer ke gopay langsung ribet.harus kepihak ke tiga coba kaya Gopay sangat mudah dan gampang bisa transfer langsung ke sesama wallet.tolong di permudah biar orang pada pakai ovo.,1,0,,2025-10-16 01:40:45+00:00,,,,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,transfer
a6020cdf-6bc4-4711-be6d-30c51ce21cf8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masa sekarang transfer lewat VA berbayar,1,0,3.1.0,2025-11-10 17:19:01+00:00,"Hai Sahabat @Ulfah Oliver, mohon maaf atas ketidaknyamanannya. Terhitung 1 November 2025 terdapat perubahan nominal biaya transaksi fitur Top Up dan Bayar/VA pada Livin' by Mandiri. Kami memahami penyesuaian ini menimbulkan ketidaknyamanan, namun hal ini dilakukan utk menjaga kualitas layanan digital melalui Livin’ by Mandiri. Tks~Divia",2025-11-10 17:30:34,3.1.0,Dataset/dataset\LIVIN_googleplay_NOVEMBER_reviews.csv,transfer
b20f2966-1df2-4736-9dc3-ee083328282d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi rusak pengin transfer harus upgrade ke primer giran mau update ga bisa ga jelas di persulit,1,0,,2025-10-23 14:59:58+00:00,,,,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,transfer
c6176fc2-60b1-467e-b47d-5b72c010e585,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sering sekali memakai ovo untuk trx apapun,memudahkan saya dalam hal top up pulsa,data dan lainnya",5,0,3.148.0,2025-11-23 01:09:27+00:00,,,3.148.0,Dataset/dataset\OVO_googleplay_NOVEMBER_reviews.csv,topup
2d00aa6f-44e1-47fa-849d-c61611e79532,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat berguna buat TF sangat mudah,5,0,1.60.0,2025-10-11 07:57:47+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,transfer
e9e65e39-92ca-40b8-a773-3a09c7644873,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee, ShopeePay, dan Mitra Shopee j semua layanan itu satu ekosistem. Jadi agak aneh kalau harus bikin email lain cuma buat aktivasi QRIS merchant. apapun pertanyaan jawaban semua cs harus pake email baru dan nomor baru,",1,0,,2025-10-28 21:18:02+00:00,"Hi Kak. Mohon maaf atas kendala tidak bisa aktivasi QRIS merchant. Kami siap membantu kakak, terkait kendala tersebut mohon menghubungi kami melalui DM ke Instagram @ShopeePay_ID yang bercentang biru, dengan menginformasikan detail dan bukti kendala untuk bantuan lebih lanjut. Semoga kendala kakak segera terselesaikan ya. ^CS",2025-10-29 11:01:24,,Dataset/dataset\SHOPEEPAY_googleplay_OCTOBER_reviews.csv,qris
