reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
1b73a247-e397-463d-998b-25c7fa105c41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk maling,di topup berhasil pas dibuka ternyata diblokir,hati"" kalian sama apk ini gak aman",1,0,,2025-10-07 09:00:13+00:00,,,,Dataset/dataset\OVO_googleplay_OCTOBER_reviews.csv,topup
a4072fcf-d841-4ccb-927b-0cfe12a11fff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keterlaluan emang pembuat aplikasi ini, ketika login aplikasi pakai password yang udah dimasukkan benar dibilang salah, sampai 2 kali disuruh ubah password ketika data sudah sesuai dengan KTP untuk ubah password, katanya salah dan diblokir, apa maunya pihak bank mandiri, apa iya sebentar-sebentar harus datang ke bank ??!!!",1,0,,2025-11-01 06:59:58+00:00,"Halo Sahabat @Tunggale Dewe, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Vika",2025-11-01 07:03:09,,Dataset/dataset\LIVIN_googleplay_NOVEMBER_reviews.csv,login
dd7619b3-d561-4fff-8781-d3aafeb73aa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Transfer ke Bank jadi sering pending, bisa sampai 2 hari. Tolong doonk diperbaiki mengingat urgency nya waktu transfer yg real time.",1,1,3.146.0,2025-11-03 11:30:29+00:00,,,3.146.0,Dataset/dataset\OVO_googleplay_NOVEMBER_reviews.csv,transfer
3efe4ee7-1132-4daa-969b-c9ef223ae337,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akun tbtb ke blokir saldo 1 juta nyangkut, laporan sudah berapa kali, sudah seminggu akun tetap tidak login, lebih baik tutup saja",1,0,,2025-10-01 16:45:24+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih :)",2025-10-01 22:12:05,,Dataset/dataset\JAGO_googleplay_OCTOBER_reviews.csv,login
79d2be1f-212a-438c-8d83-be044d2886ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sekarang Gopay korupsi. Aku TopUp 11.000 yang dikirim cuma 10.000 apaan coba?! Mau transfer ke orang lain pun minimal 20.000 Aku pindah ke DANA, lebih mudah, gak ribet. Babay Gopay anjenk.",1,0,,2025-11-19 09:33:35+00:00,,,,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
a11326a2-1f51-411f-9ecc-f70b6a5919f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok nggak bisa login gimana si,1,0,3.2.0,2025-11-22 07:41:28+00:00,"Hai Sahabat @Viktor Walker, mohon maaf atas ketidaknyamanannya. Perihal tsb kami sarankan Sahabat melakukan force close kemudian restart device, pastikan jaringan stabil dan tidak menggunakan WiFi. Apabila masih terkendala dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi mandiri call 14000. Tks~Vacilla",2025-11-22 07:45:12,3.2.0,Dataset/dataset\LIVIN_googleplay_NOVEMBER_reviews.csv,login
37b5dcf7-bcc3-4976-9f43-a9fb5a153d67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apsih gopay, pas mau top up diamond bilang nya dpet cashback kok Mlah g dpet pdahal ada voucher nya loh",3,0,1.60.0,2025-10-22 12:59:06+00:00,"Hai Kak @XOKI Z, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila cashback belum masuk, mohon menunggu 1x24 jam terlebih dahulu. Selengkapnya dapat cek pada menu Bantuan di aplikasi GoPay > ketik ""Cashback saya belum masuk"" di kolom pencarian. ^Miko",2025-10-22 20:09:11,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,topup
11390817-edbe-4093-a692-1c6a4b4a0a90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Parah bisa top up, tapi saldo tidak bisa di gunakan",1,1,3.146.0,2025-11-08 05:17:32+00:00,,,3.146.0,Dataset/dataset\OVO_googleplay_NOVEMBER_reviews.csv,topup
76542b6d-92d6-4e01-afcc-84a9dfad5b1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangattt bagusss tapii sayaa mauu top up gratis tolong kasih yaaaa,5,0,1.60.0,2025-10-20 13:40:23+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,topup
bbb95fbd-4dbf-4274-b5eb-d53d17acbb18,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tf ke bank lain kudu nunggu 1x24 jam, udah hubungi cs tp gada penanganan apapa dan malah disuru tunggu lagii tau gitu mending uninstall dan pake apk lain aja",1,0,,2025-10-03 06:02:47+00:00,"Hi Kak Suci. Mohon maaf mengenai kendala transfer ShopeePay ke rekening bank yang belum diterima. Untuk pengecekan lebih lanjut, mohon menghubungi kami melalui DM ke Instagram @ShopeePay_ID dengan melampirkan bukti transfer yang tertera nomor transaksi (Order SN), nominal, tanggal dan waktu transaksi. ^EN",2025-10-03 11:22:08,,Dataset/dataset\SHOPEEPAY_googleplay_OCTOBER_reviews.csv,transfer
