reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
c240b8a9-8843-46ff-963e-3ed434f5bfcb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong aplikasiny di buat lebih smooth dan responsif, ui-uxny terlalu berat, loadingnya terlalu lama. di menu e-wallet ketika mau top up DANA, setelah kita masukkan nomor tujuan tidak muncul nama rekening DANAny (nama alias akun rekening) tolong ditambahkan nama pemilik akun rekeningnya",2,1,2.7.20,2025-12-29 23:57:27+00:00,"Hai, Kak Aldi. Maaf atas ketidaknyamanannya. Terima kasih atas saran dan masukan yang diberikan, kami akan selalu memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru dan jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi.",2025-12-30 00:07:26,2.7.20,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,topup
e1b011da-f4c0-4226-bc3b-db8257854960,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baru kali ini OTP aplikasi selalu minta 3x, baru muncul notifnya di hp, mana bayar pakai pulsa lagi, jadi setiap transaksi bayar pulsa hampir Rp2000, kalau transaksi gagal ya nambah hampir Rp2000 lagi, terus kalau nggak ada pulsa nggak bisa request OTP, dan beli paket sms all operator nggak berfungsi, karena OTP termasuk sms premium yang berbayar Rp550-650 per request. Sudah pusing bayar kuota bulanan, ditambah pusing top up pulsa 👎",1,4,,2025-12-08 21:19:55+00:00,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Untuk biaya SMS kode OTP tergantung dari kebijakan provider, pastikan sinyal stabil agar dapat menerima kode OTP.",2025-12-08 22:15:12,,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,topup
8bf4cd44-c375-49e0-98be-b86d67e09868,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk ribet top up e-wallet gagal terus tf ke bank lain saldo ga masuk, qris juga gagal mulu. gaje",1,0,,2025-11-30 08:55:52+00:00,"Hai, Kakak . Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.
",2025-11-30 09:09:37,,Dataset/dataset\BLU_googleplay_NOVEMBER_reviews.csv,topup
1a668bb5-7fcb-4aec-a788-92bab6bec133,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"plis masih banyak erornya, aku butuh banget fitur tap flazz nya, udh hepi bisa topup tapcash di blu tp sekarang jd eror :(",4,0,2.5.0,2025-11-15 12:58:36+00:00,"Hai, Kakak. Maaf banget atas ketidaknyamanannya. Terkait kendala top up yang Kakak alami, boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-11-15 13:58:37,2.5.0,Dataset/dataset\BLU_googleplay_NOVEMBER_reviews.csv,topup
4b45e8d5-928a-4879-a713-6fd5ffdfee8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bisa tup up tidak bisa transfer setiap kali pengen transfer muncul notif akun terblokir trus saya login ulang berhasil masuk coba tf muncul lagi bisa top up ga bisa tf buat apaan coba?,1,2,2.5.0,2025-11-11 23:55:35+00:00,"Hai, Kak Rahmat. Maaf atas ketidaknyamanannya. Terkait kendala tersebut boleh kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-11-12 00:48:17,2.5.0,Dataset/dataset\BLU_googleplay_NOVEMBER_reviews.csv,topup
297c3910-1ff5-42f7-ae79-b33237bbf063,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bisa ditambah fitur topup dari indomaret donggggggg,4,0,2.4.0,2025-10-22 15:44:18+00:00,"Hai, Kak Firman. Terima kasih atas saran dan masukan yang diberikan, untuk saran yang Kakak berikan kami bantu tampung terlebih dahulu. Semoga harapan Kakak terwujud ya.",2025-10-22 16:21:53,2.4.0,Dataset/dataset\BLU_googleplay_OCTOBER_reviews.csv,topup
a9524c04-d739-4773-95b0-0343484b8042,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Berhari-hari gak bisa buat top up Toko crypto, sepertinya yang menjalankan bukan dari BCA langsung mungkin kerjasama, karena BCA jarang mengecewakan.",2,0,2.3.0,2025-10-10 23:31:13+00:00,"Hai, Kak Sabian. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-10-11 00:06:32,2.3.0,Dataset/dataset\BLU_googleplay_OCTOBER_reviews.csv,topup
de5982d1-c6ee-4589-8b2e-f95dcd98dd05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ko gak bisa transfer yah udah aktiv tapi tidak bisa di top up,5,0,2.3.0,2025-10-08 18:44:05+00:00,"Hai, Kak Wahyu. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-10-08 19:13:48,2.3.0,Dataset/dataset\BLU_googleplay_OCTOBER_reviews.csv,topup
8a7793b1-4b53-4bb1-a9b0-4f9c260bfe21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kecewa katanya dpt cahsback ternyata gak waktu top up ml😭,2,0,,2025-11-30 23:18:56+00:00,"Hai Kak Nabila, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila cashback belum masuk, mohon menunggu 1x24 jam terlebih dahulu. Selengkapnya dapat cek pada menu Bantuan di aplikasi GoPay > ketik ""Cashback saya belum masuk"" di kolom pencarian. ^Maura",2025-11-30 23:36:45,,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
44a382c8-a8af-49e2-b662-6206812c9482,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa akhir-akhir ini akun gopay saya susah bila mau di top up. mohon penjelasannya,5,0,1.64.1,2025-11-30 18:10:56+00:00,,,1.64.1,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,topup
