reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
c7fbdd72-7e39-4fd8-a302-7973aafe8601,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kecewa banget, setiap mau transaksi online qris suka lama proses nya apalagi pas mau login ke m-banking. Mohon untuk di perbaiki ke depan nya",1,0,,2025-12-30 20:32:16+00:00,"Hai, Kak Muhamad iqbal. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan WiFi.",2025-12-30 20:56:48,,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
45ffb1d1-1526-4c45-ba81-a18b139071c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek bgt buat transaksi pake qris, lamaaaa",1,0,2.7.20,2025-12-30 19:02:15+00:00,"Hai, Kak Putri Rahayu. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan WiFi.",2025-12-30 19:44:35,2.7.20,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
d8ea028b-c978-4f46-87d8-ee44ac46d4aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini sekedar saran aja sih, tapi proses loading login dan pembayaran qris di aplikasi blu masih tergolong lama banget. kadang kita mau buru buru bayar kudu lama nunggu. semoga bisa diupgrade aplikasi nya biar loadingnya lebih cepat.",4,0,,2025-12-28 21:48:37+00:00,"Hai, Kak Muhammad. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru dan jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi.",2025-12-28 21:52:37,,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
a9e480e3-f58d-49d8-83fc-3bf68a33bc6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong bagian loading sidik jari dan pas mau masuk itu di perbaiki dan di percepat lagi, responnya lama bangeeeeeeetttt apalagi kalo mau di pakai buat Qris",1,1,2.7.20,2025-12-28 21:41:21+00:00,"Hai, Kak Aditia. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru dan jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi.",2025-12-28 21:51:41,2.7.20,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
711f8c76-13b3-40fa-8e02-0841291259ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya buat qris selalu lama, loading terus semoga segera diperbaiki",3,0,2.6.0,2025-12-27 19:10:27+00:00,"Hai, Kak Rintania. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi.",2025-12-27 20:37:24,2.6.0,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
d5df167c-ac9d-44d7-a9c0-bf68bf06936b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi berat/ lemot walaupun udh sering update yg lucunya Qris nya , sukses kepotong tapi di econorm belanja gagal ketika komplain butuh 17 hari kerja untuk dana balik , lucu kerana dibank lain kasus serupa pagi sore dah balik jadi pikir lagi buat bayar pake Qris di aplikasi ini",1,1,2.6.0,2025-12-26 08:53:44+00:00,"Hai, Kak Wati. Maaf atas ketidaknyamanannya. Jika Kakak sudah menghubungi layanan haloblu 1500668 dan mengajukan pelaporan, mohon kesediaan Kakak menginformasikan nomor laporan yang Kakak terima melalui DM X @haloblu atau melalui email haloblu@bcadigital.co.id agar kami dapat cek perkembangan laporan Kakak ya.",2025-12-26 09:39:57,2.6.0,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
e58cc00e-5256-4e23-ace6-c13b278a18a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini lama² apl nya buffering lama bgt. pdhl wifi buat buka apl/bank lain lancar² aja. cm mau tf aja butuh waktu 30 menit. gmn kl ada urgent/ mau qris. tolong dong segera diperbaiki. 30 MENIT CUMA BUAT TF. LOGIN 20 MENIT!,1,10,2.7.0,2025-12-20 06:34:14+00:00,"Hai, Kak Laurel. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi.",2025-12-20 06:46:33,2.7.0,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
d8332bcc-a750-47ba-8d14-b4b2d0ba9e1e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semuanya bagus tapi ada 1 yang bikin badmood, aplikasinya beratttttttttttttttt bangettttttttttttt. Tolong bikin aplikasinya ringan dong supaya ramah di HP mid end kadsng gakbisa baca qris?",1,15,2.7.0,2025-12-17 19:01:41+00:00,"Hai, Kak Dino. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan Kakak. Pastikan perangkat sudah update versi terbaru. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-12-17 20:03:14,2.7.0,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
3f21730c-3372-481c-8114-6b1e8afb0944,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kasih QrisTap dan qris tanpa login dong, dan ukuran memori app nya kecilin ini mau 200mb beratt bgt nguras baterai",4,1,2.7.0,2025-12-14 23:08:19+00:00,"Hai, Kak Awan. Maaf atas ketidaknyamanannya. Terima kasih atas saran dan masukan yang diberikan, kami akan selalu memperbaiki sistem demi kepuasan para pengguna aplikasi blu. Kami tampung dulu ya Kak, jika ada hal lain yang ingin ditanyakan, bisa menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-12-14 23:48:25,2.7.0,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
d9a949a0-7f55-4430-9662-2a2abf2e1119,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cocok untuk nabung jangka panjang..uang aman..transaksi sedikit lelet .semua fitur lengkap walau agak rumit .blm ada qris tapny nih..mhn untuk dilengkapi biar nyaman tk pindah rekening untuk bayar transfortasi dll,5,1,,2025-12-11 17:56:19+00:00,"Hai, Kak Kamilyasari. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Selamat menikmati kemudahan bertransaksi menggunakan blu ya. 😊",2025-12-11 18:06:31,,Dataset/dataset\BLU_googleplay_DECEMBER_reviews.csv,qris
