reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
836b7494-a5c5-425e-b136-cd03858ce34e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👌,4,0,1.61.2,2025-10-31 23:59:10+00:00,,,1.61.2
6c0668bd-ee14-45df-9067-a2748a4b1b41,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,4,0,1.61.2,2025-10-31 23:54:22+00:00,,,1.61.2
d420d107-3cda-4c77-afac-33578ae00e04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ajuan saya di gopay pinjam selalu di tolak min,5,0,,2025-10-31 23:51:25+00:00,,,
fbb2e972-37ef-48e1-93d4-e7631d3955f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat2 membantu,5,0,1.60.0,2025-10-31 23:49:09+00:00,,,1.60.0
1fec2fea-8c1f-48b1-8862-4d503598cb8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus👍👍👍,5,0,1.60.0,2025-10-31 23:48:52+00:00,,,1.60.0
67af954d-dc59-4ded-b49d-90add9502224,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,1.61.2,2025-10-31 23:47:08+00:00,,,1.61.2
67649cf6-0a9a-438e-9e60-c2622c307e1f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gopay sudah sangat bagus...mantap saya suka,5,0,,2025-10-31 23:43:30+00:00,,,
549a02a8-72d2-4133-85ae-85ecade643f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren mantap banget,5,0,,2025-10-31 23:33:30+00:00,,,
a1f3cdf2-498d-4293-a15b-84cdda0631b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good apps,5,0,1.61.2,2025-10-31 23:30:55+00:00,,,1.61.2
18655d9d-cba2-46dd-a1e5-adda1614f343,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,1.60.0,2025-10-31 23:30:15+00:00,,,1.60.0
