reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3953a0d0-83b1-4746-9dae-e056162862ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sumpah makin lama makin ribet ovo sekarang, apalagi adanya tambahan superbank makin sulit",1,0,3.146.0,2025-10-31 23:50:20+00:00,,,3.146.0
83bbda29-8ae6-47ad-94e6-036ec2b1ad03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2025-10-31 23:39:41+00:00,,,
2864205a-9771-40e1-9c46-3741ccb68d70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pls, adain tf ke e-wallet juga dongg",4,0,3.146.0,2025-10-31 23:17:21+00:00,,,3.146.0
69b2220b-118e-477e-b625-8cc6c2d81a15,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ovo dah bangkrut kah... udah kaga niat,1,0,3.144.0,2025-10-31 22:46:09+00:00,,,3.144.0
0fe83f3e-e291-4a4b-ad11-83e866976321,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"logout sendiri trus g bisa login, d suru update terus padahl udah versi paling terbaru..",1,1,3.146.0,2025-10-31 22:41:50+00:00,,,3.146.0
3f42203d-216d-42cc-99dd-de291cfc6eee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"beli saldo driver, tapi pas liat di history kok gaada, mana saldo ke potonh 50rb",1,0,3.146.0,2025-10-31 22:41:32+00:00,,,3.146.0
e85ffd83-5349-422a-ab74-5dd368f24eea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi terampas, mau bayar cicilan malah perlu upgrade ditambah verifikasinya gak jelas banget gagal mulu. Untung masih bisa diakalin lewat hotel murah walaupun kena admin seengaknya uang balik.",1,14,3.146.0,2025-10-31 22:07:14+00:00,,,3.146.0
43507975-1ca0-4953-a4dc-afc65bb47e1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ternyata ini biang Msalah nya. mau bayar paylater akulaku pake e wallet cuma bisa pake ovo, terpaksa instal, pas di pake mau bayar Mlah ngga bisa² awalnya pembayaran pertama langsung sukses, ga liat² riwayat 2 hri kemudian Mlah ada notif dri akulaku telat pembayaran. jelas² udh di bayar. eh ternyata dana nya balik lagi ke ovo. jdi kena denda gara² ovo",1,6,3.146.0,2025-10-31 22:06:22+00:00,,,3.146.0
10b72837-5d3b-4db9-a3f8-9a33385d8783,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bermasalah kadang saldo saya hilang beberapa ribu trs2an top up juga biaya nya sekian lebih mahal dari pada aplikasi shpipay...,2,0,3.140.0,2025-10-31 22:04:09+00:00,,,3.140.0
f5334d4b-4cee-4f8c-b0d6-2ff585845a55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sulit di gunakan,verifikasi itulh ini lh,verifikasi semua susah,premium pun harus tunggu 24 jam makanya banyak yg menggunakan dana,karna dak gak ada ribet2 nya",1,0,,2025-10-31 21:56:12+00:00,,,
7347cd66-33d4-4c38-9e12-d321159f5b33,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,q beli listrik tp g DP token listriknya gimana nih udah kepusat bantuan tp blm bisa juga . saldo udah kepotong.,3,0,3.146.0,2025-10-31 21:47:19+00:00,,,3.146.0
043f8ab0-4c8b-4f99-bfa9-8688f73d9a70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,APK SAMPAHHHH SERBA BAYARR,1,0,,2025-10-31 21:31:05+00:00,,,
