reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9e549b40-541f-4c42-b0dc-477030e7886c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,APLIKASI PENIPUAN .SALDO SAYA 400RIBU RAIB TIDAK DI REFUN . PENGALAMAN SAYA KEMARIN MELAKUKAN PEMBAYARAN MELALUI OVO .PADA SAAT ITU TRANSAKSI SEDANG DI PROSES SAMPAI BER JAM JAM BARU TULISAN TRANSAKSI BERHASIL.NAMUN SI PENERIMA TIDAK MENERIMA PEMBAYARAN ITU PADAHAL DARI OVO NYA SUDAH BERHASIL . SAYA DI SURU CS OVO MENUNGGU SAMPAI 14 HARI TAPI BELUM MASUK JUGA SALDO SAYA . BUAT KALIAN JANGAN COBA COBA PAKAI LAGI APLIKASI INI .MEREKA SUDAH MELAKUKAN PENIPUAN,1,0,3.148.0,2025-11-30 23:49:13+00:00,,,3.148.0
7e851c71-8898-40c7-9344-4275af16d10e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Susah masuk ke akun lama harus daftar ulang mana gak bisa upgrade premier lagi harus tutup akun lama dulu tapi akun lama susah dibuka 😤,1,0,,2025-11-30 23:23:59+00:00,,,
12ea5870-c26e-4d68-a681-d6d65aa089a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ovo yang tehormat kok saya tranfer uang ke kakak 600 Ribu selama 2 hari belum masuk ini..Apa ini mksdnyaa profesional dong,1,0,3.148.0,2025-11-30 23:22:09+00:00,,,3.148.0
a9ab6ec4-070a-4d10-a186-33e5f70c8f01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,3.148.0,2025-11-30 22:30:02+00:00,,,3.148.0
88c66754-d645-41ed-8a21-f2d7e781e5ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ewalet payah,1,0,,2025-11-30 20:59:04+00:00,,,
3e02536f-2e41-4472-88c8-7bfeac3f0b75,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk pembayaran ribet,1,0,3.148.0,2025-11-30 20:11:11+00:00,,,3.148.0
05fc2ff8-aec1-4a5f-babb-6ca806498a81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp uang top up saya gak masuk² kok lama sekali apk kaliam ini,1,0,3.148.0,2025-11-30 19:38:50+00:00,,,3.148.0
3153b330-bd95-46d3-b74f-0397b1669da6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf telpon saya tidak dimodifikasi, tapi ketika saya tekan upgrade, telpon saya tidak bisa karena di modifikasi.Telpon saya Samsung galaxy asli dari pabrik tidak modifikasi.",2,0,3.148.0,2025-11-30 19:05:14+00:00,,,3.148.0
77743680-85c4-42ce-a796-12e8f91f1661,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mon maaf ini developer aplikasinya tolong banget Saya mau ketik nama lengkap malah gak bisa,1,0,,2025-11-30 19:00:11+00:00,,,
024a8ab6-9da2-4aac-8f1a-8b5cbf1eba66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat buruk,buat nulis nama pengguna aja nggak bisa,terlalu banyak bug",1,0,,2025-11-30 18:34:35+00:00,,,
51ecb434-9423-44d8-99c4-f6a03d9cc5c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sspmh fe nya terlalu besar,2,0,3.148.0,2025-11-30 18:31:23+00:00,,,3.148.0
b2f6dbf3-aecf-4b6a-8d6f-bf05d416c894,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ribet tutup akun harus inget nomer lama padahal udh ada nik foto ktp tetep aja dipersulit,geje ovo",1,0,,2025-11-30 18:08:34+00:00,,,
301a670e-6b3d-4dd4-a1bc-0f2675770454,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hai kk ini kenapaa ovo gabisa pake qris ya? padahal biasanya bisa sekarang kok ga bisa ya,3,0,3.148.0,2025-11-30 17:04:39+00:00,,,3.148.0
d60fc3e9-b6c4-4113-aa3a-d82f54b2744e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk g jelas,1,0,3.148.0,2025-11-30 17:00:49+00:00,,,3.148.0
c3246a10-689e-4acc-add4-e97f2e5af594,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa bisa bisa tranfer sendiri nya,gmana ni saya buat pusat pengaduan,apa seburuk ini App ovo sampai uang pun di simpan bisa transfer sendiri nya,mohon penjelasan nya",1,0,3.148.0,2025-11-30 16:55:46+00:00,,,3.148.0
253f553a-473c-4817-9bcb-46e858c24ac8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bad,1,0,3.148.0,2025-11-30 16:51:37+00:00,,,3.148.0
20b9fdc8-312e-4c73-8541-d4316a9e5f8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tiap TOP UP OVO dr bank Jago kena Admin 2000, padahal dr Jago nya free admin. Invest di Bareksa Via OVO aja udah kena admin 1000. hadeh",1,0,3.148.0,2025-11-30 16:41:40+00:00,"Hai Kak, mohon maaf atas ketidaknyamanannya. Apabila ada keluhan atau pertanyaan mengenai aplikasi OVO, mohon menghubungi tim kami melalui email di cs@ovo.id atau call center kami di 1500-696. Terima kasih. ^TM
",2022-06-19 22:22:08,3.148.0
f15cc75e-c556-43ec-8d4d-16d49e044ead,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya log in dihape baru,lalu saya log in tapi ngga bisa masuk,lalu terdapat tulisan hape saya dimodifikiasi tidak dapat verifikasi ke superbank .Hape saya samsung galaxy a07 yang baru.Tolong solusinya",1,0,3.148.0,2025-11-30 15:30:36+00:00,,,3.148.0
