reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6ac35f29-722a-4f52-a8fa-0bc3ba8c09b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali,5,0,8.79.0,2025-12-31 23:28:02+00:00,,,8.79.0
9ebef1ef-7d18-4b31-9b23-1643df5936bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,8.79.0,2025-12-31 22:08:46+00:00,,,8.79.0
a91dbd30-5b23-473f-a2d0-e4fa13bc5537,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Berharap untuk dapat pinjaman di sini, biar bunga dan biaya layanan jauh lebih kecil dari platform pinjol yang keuangannya an bank jago.",5,0,8.79.0,2025-12-31 21:39:12+00:00,,,8.79.0
10f8b4a3-080a-4999-b7d0-59b07fa0a1e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong bikinkan fitur ganti jago syariah ke jago konvensional,5,0,8.79.0,2025-12-31 20:59:50+00:00,,,8.79.0
ded6f653-9671-4a14-b8f4-4c3c102f6111,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pelayanan lambat baru download dan isi saldo langsung tidak bisa dibuka,1,0,,2025-12-31 20:35:07+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih🙂",2025-12-31 21:33:39,
07545904-dec7-413d-9353-41aecd96eff2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knpa fitur pinjamannya blm bisa digunakan pdhal sudah sering transki paje qris,1,0,8.79.0,2025-12-31 19:37:37+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih🙂",2025-12-31 20:07:51,8.79.0
cab08943-8f36-4bf5-a836-474210651e47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akun saya terblokir dan tidak bisa di buka, sdh telp cs, kirim email tp masih terblokir belum bisa di buka.. sdh telp, kirim email, kirim wa gk ada yg berhasil..",1,0,8.79.0,2025-12-31 19:25:10+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih🙂",2025-12-31 20:07:47,8.79.0
d53abe24-6421-457c-961e-c41436e6a25d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap insa Allah dapat pinjam,5,0,,2025-12-31 17:51:30+00:00,,,
630b36f4-9c25-4b24-9a86-db644fc1f4c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa saya ga bisa login ya?,4,0,8.39.0,2025-12-31 16:59:28+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih🙂",2025-12-31 17:22:03,8.39.0
978e81ee-8651-4da1-9bf9-41ddcdb5c965,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap jago,1,0,8.79.0,2025-12-31 16:51:50+00:00,"Halo, Jagoan. Mohon maaf atas kendala yang terjadi ya. Kamu tidak perlu khawatir, kamu bisa menjelaskan detail kendala tersebut melalui email di tanya@jago.com atau call center 1500 746 untuk kami bantu tangani lebih lanjut. Terima kasih🙂",2025-12-31 17:21:51,8.79.0
